region_name,region_code,country_name,country_code,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type,spl,spr,pg,estimate_type
Europe & Central Asia,ECS,Ireland,IRL,2008,national,EU-SILC,national,2008,income,3,2003 - 2023,3,0.00200719593,0.001335597592,0.001017758489,0.00285192442,47.567146263261,40.066547702181,0.166993379124,0.309056158703,0.255685207705,0.032612112705,0.049466040197,0.059985386422,0.069883265817,0.079717891851,0.08995419072,0.10512514443,0.120590811916,0.146944067996,0.245721087945,0.971705394827,0.980556547642,4489544,49461.1594281353,21612.877609057,FALSE,micro,survey,21.333,0.115792841144,0.922038776262,
Europe & Central Asia,ECS,Ireland,IRL,2009,national,EU-SILC,national,2009,income,3,2003 - 2023,3,0.005775791367,0.003803011009,0.00307141494,0.008933254635,46.795467556941,39.131227399885,0.196326652362,0.326801526887,0.26113505964,0.0295483576,0.047032066875,0.057656773307,0.068826486555,0.079223258071,0.08792538531,0.101470533393,0.121311664709,0.151464374995,0.255541099185,0.928488371726,0.980556547642,4535375,46466.3794269222,20255.4574128895,FALSE,micro,survey,20.866,0.126643398667,1.2177995564720001,
Europe & Central Asia,ECS,Ireland,IRL,2010,national,EU-SILC,national,2010,income,3,2003 - 2023,3,0.00748845107,0.004142960423,0.002964923178,0.008745478117,44.984427805456,37.997749368703,0.193501638699,0.322948274136,0.266359624237,0.028542987948,0.047349043029,0.05797029525,0.069170351811,0.079403978682,0.08977913187,0.102645797033,0.122963862681,0.153212964632,0.248961587064,0.919961225633,0.980556547642,4560155,46991.6464673949,20206.2522069095,FALSE,micro,survey,20.299,0.128164156852,1.231650033644,
Europe & Central Asia,ECS,Ireland,IRL,2011,national,EU-SILC,national,2011,income,3,2003 - 2023,3,0.006732483444,0.004048860091,0.003107153552,0.009023881431,43.781451013071,36.537617799996,0.198971785086,0.328721889967,0.271508897519,0.028249328736,0.046276748645,0.057971352711,0.068595787774,0.078404939101,0.088836871171,0.102917367908,0.122007685729,0.151761028507,0.254978889718,0.943410859841,0.980556547642,4580084,47539.9181739968,19847.0337888334,FALSE,micro,survey,19.569,0.134167828444,1.274218809062,
Europe & Central Asia,ECS,Ireland,IRL,2012,national,EU-SILC,national,2012,income,3,2003 - 2023,3,0.005379514256,0.002153736257,0.001286186745,0.003919738195,44.114600569333,36.517930082721,0.195508052825,0.332200146306,0.27275889041,0.029640774749,0.045590114771,0.057151715277,0.067652355904,0.077505686376,0.088416975146,0.101956626648,0.120984833031,0.152004038017,0.259096880082,0.959399214897,0.980556547642,4599533,47147.1604669421,19630.7542887996,FALSE,micro,survey,19.559,0.138182014037,1.059924703109,
Europe & Central Asia,ECS,Ireland,IRL,2013,national,EU-SILC,national,2013,income,3,2003 - 2023,3,0.007410096912,0.005242331647,0.00420964789,0.012045307849,44.015415857152,36.579869076565,0.208414994745,0.33485678407,0.271107193385,0.02819649492,0.045168725177999997,0.056912553,0.067803215272,0.078219049785,0.088354524485,0.101694887036,0.120730727339,0.152232957465,0.26068686552,0.964341044573,0.980556547642,4623816,47928.0346487005,19591.6397053467,FALSE,micro,survey,19.59,0.14446397682,1.392275809272,
Europe & Central Asia,ECS,Ireland,IRL,2014,national,EU-SILC,national,2014,income,3,2003 - 2023,3,0.004454242525,0.003216361973,0.002651635383,0.007569730022,46.175289060884,38.414481013172,0.182765773374,0.318744546094,0.26636717524,0.031252544309,0.047836904756,0.058798565406,0.069093617817,0.078458485586,0.088494913057,0.102335277055,0.122385334582,0.152287483252,0.24905687418,0.966182132137,0.980556547642,4657740,52044.6201181887,19974.6124469518,FALSE,micro,survey,20.507,0.121662733066,1.149591971327,
Europe & Central Asia,ECS,Ireland,IRL,2015,national,EU-SILC,national,2015,income,3,2003 - 2023,3,0.004278007887,0.002903018899,0.002316373379,0.006671459647,47.640489355649,40.187915839597,0.181551754838,0.318203702307,0.251542461811,0.031395677767,0.04864140089,0.059086013441,0.069438318127,0.079353695486,0.089432403942,0.101307742885,0.119205034298,0.148252786638,0.253886926525,0.962984461126,0.980556547642,4701957,64250.1385181257,20458.7310164384,FALSE,micro,survey,21.394,0.118014854037,1.075732818113,
Europe & Central Asia,ECS,Ireland,IRL,2016,national,EU-SILC,national,2016,income,3,2003 - 2023,3,0.003402333723,0.001423362774,8.83965044e-4,0.002786809984,50.892325675773,41.196227150248,0.187476254475,0.32807143262,0.268919657713,0.031373067656,0.047522657297,0.057866678008,0.06795391886,0.076895783226,0.086266094752,0.101029073047,0.119468920724,0.152622178438,0.259001627993,0.963178248734,0.980556547642,4762722,64205.979777351,21170.710866398,FALSE,micro,survey,21.898,0.110212724948,0.893144189041,
Europe & Central Asia,ECS,Ireland,IRL,2017,national,EU-SILC,national,2017,income,3,2003 - 2023,3,0.003040496647,0.002016337452,0.001664866277,0.004765203532,54.071351562906,44.840491872153,0.173943155783,0.313587230977,0.250022414582,0.03392221139,0.049782688223,0.060356348196,0.069381149323,0.078087938732,0.088086148623,0.100873700494,0.119725532385,0.14599558903,0.253788693605,0.966666636252,0.980556547642,4827445,69748.6221034014,21427.0276678855,FALSE,micro,survey,23.72,0.098497390626,0.89481156074,
Europe & Central Asia,ECS,Ireland,IRL,2018,national,EU-SILC,national,2018,income,3,2003 - 2023,3,9.87075031e-4,1.6546631e-4,4.4670213e-5,2.09077432e-4,55.36525363102,45.813757967687,0.156238814938,0.306029268465,0.247464166971,0.036407407513,0.050912638516,0.061759285525,0.0693898155,0.077395215237,0.088338504263,0.101185565974,0.117468696912,0.146207903956,0.250934966604,0.971220890711,0.980556547642,4898022,74029.0550611436,21922.3136916326,FALSE,micro,survey,24.207,0.085145248301,0.682942330866,
Europe & Central Asia,ECS,Ireland,IRL,2019,national,EU-SILC,national,2019,income,3,2003 - 2023,3,5.63519477e-4,3.11086904e-4,2.02465568e-4,5.17381031e-4,56.893903653269,47.406918234925,0.155038936134,0.302575492286,0.247353221905,0.036135950322,0.051788385725,0.061484964642,0.069758950973,0.07806745231,0.089083834954,0.101661771761,0.119765212749,0.146232983559,0.246020493003,0.980329469817,0.980556547642,4976456,76485.635854651,22109.1033558596,FALSE,micro,survey,25.003,0.087167196838,0.670847314863,
Europe & Central Asia,ECS,Ireland,IRL,2020,national,EU-SILC,national,2020,income,3,2003 - 2023,3,0.00182536579,0.001127742976,8.70215147e-4,0.002537238585,59.424185859656,50.397671386061,0.147015952505,0.292281513247,0.241019055147,0.037302606634,0.052826385022,0.062198762526,0.070642110279,0.079852931316,0.090698877368,0.103110721721,0.12003390468,0.145352192817,0.237981507637,0.977131798806,0.980556547642,5039747,80927.936475395,19475.2874544442,FALSE,micro,survey,26.499,0.08153329023,0.716590565385,
Europe & Central Asia,ECS,Ireland,IRL,2021,national,EU-SILC,national,2021,income,3,2003 - 2023,3,0.001311399996,8.84216126e-4,6.3121163e-4,0.001712968122,60.64295545634,51.916979565338,0.148776420184,0.293718548453,0.234229805906,0.037118688878,0.052750373835,0.061690894064,0.070876412688,0.080613497287,0.09126921147,0.102242684839,0.118339150954,0.143847844911,0.241251241075,1,0.980556547642,5110585,92781.2322150786,20829.1961226659,FALSE,micro,survey,27.258,0.077100368159,0.664438350613,
Europe & Central Asia,ECS,Ireland,IRL,2022,national,EU-SILC,national,2022,income,3,2003 - 2023,3,0.002008457483,0.001010551931,8.06979882e-4,0.002392689823,59.456282180262,50.100407647591,0.156655506728,0.299120293164,0.240450278044,0.036183573517,0.052588315191,0.062429488032,0.069905890643,0.078730320452,0.089870773609,0.102400247166,0.119132507417,0.143529870981,0.245229012991,1.078294545514,0.980556547642,5212836,97793.5366671697,22330.4520393556,FALSE,micro,survey,26.35,0.084760606562,0.724623728773,
Europe & Central Asia,ECS,Ireland,IRL,2023,national,EU-SILC,national,2023,income,3,2003 - 2023,3,8.23057657e-4,5.93398107e-4,4.76578623e-4,0.001283922809,59.15733244032,50.486783432001,0.144435806615,0.289724718422,0.229922809662,0.037248599409,0.054547351774,0.063728559519,0.070738716912,0.079901094822,0.090695853041,0.101873875517,0.118268886872,0.14238922729,0.240607834843,1.14622092756,0.980556547642,5311538,93541.9643678381,22595.7694962144,FALSE,micro,survey,26.543,0.086180248377,0.661937485644,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Iran, Islamic Rep.",IRN,1986,national,SECH,national,1986,consumption,0,1986 - 1998,3,0.2181,0.067484400607,0.027755321974,0.088418808391,8.703662873667,5.788749643847,0.386748588758,0.474196314199,0.427144683939,0.018069351222,0.027769559504,0.037707889964,0.048287066086,0.060048000771,0.073841556703,0.091238285049,0.115782483552,0.158688332031,0.368567475119,0.00133850827,48021.04296875,51446045,3341.936693941471,1595.1775125153358,FALSE,group,survey,4.194,0.34952,6.446585819945,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Iran, Islamic Rep.",IRN,1990,national,SECH,national,1990,consumption,0,1986 - 1998,3,0.21613,0.065340998066,0.026483550251,0.085202908244,7.767240977444,5.559651586715,0.32325200852,0.43604776059,0.386320522576,0.020603698645,0.031545679566,0.042265856045,0.053275140074,0.06515832341,0.078753454256,0.095536878481,0.118767868381,0.158629733855,0.335463367287,0.002915893456,48021.04296875,58380092,3155.6682294933094,1511.703745531404,FALSE,group,survey,4.08,0.34369,6.541305635148,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Iran, Islamic Rep.",IRN,1994,national,SECH,national,1994,consumption,0,1986 - 1998,3,0.15761,0.038356527302,0.012497970932,0.046815934461,8.96333381699,6.412944481141,0.310437236725,0.429983682778,0.380958661594,0.022331557311,0.032688208779,0.042969005919,0.053636142394,0.065245490246,0.078617469316,0.095218286315,0.118303875298,0.158063529697,0.332926434724,0.006845491045,48021.04296875,61520598,3462.8652891065867,1684.7426255367068,FALSE,group,survey,4.506,0.31941,5.48873472325,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Iran, Islamic Rep.",IRN,1998,national,SECH,national,1998,consumption,0,1986 - 1998,3,0.15158,0.037685912766,0.012512515155,0.046213059824,9.666636478551,6.81138827991,0.329004618867,0.440956428022,0.402042949593,0.020689292729,0.030878276298,0.041175716299,0.052013444782,0.063945190594,0.077818496823,0.09517389484,0.119452211397,0.161407729394,0.337445746845,0.018270342962,48021.04296875,64519859,3698.990891004289,1726.2446332533539,FALSE,group,survey,4.706,0.3204,5.301964611741,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Iran, Islamic Rep.",IRN,2005,national,HEIS,national,2005.23,consumption,1,2005 - 2009,3,0.044638590715,0.010144866195,0.003570554131,0.012827629146,14.873663161497,10.478521246796,0.323898386094,0.43558641153,0.392661205771,0.020237907249,0.032631270686,0.042823778526,0.053070876263,0.06429061633,0.077385396582,0.094213152861,0.119016845747,0.163232917897,0.33309723786,0.048997944357,48021.04296875,72188242.16000003,4640.900481116625,2378.1445502887177,FALSE,micro,survey,6.539,0.260871420344,3.474959634498,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Iran, Islamic Rep.",IRN,2006,national,HEIS,national,2006.23,consumption,1,2005 - 2009,3,0.0445968424,0.009762552963,0.003277655641,0.012183749195,15.294350342717,10.477865593568,0.342065568302,0.447520372215,0.420046329135,0.019547634337,0.030936078672,0.040499758969,0.050898561521,0.062418831347,0.076015391816,0.094138022809,0.11988370417,0.165769202977,0.339892813382,0.054793269938,48021.04296875,73671024.23000002,4750.482508009701,2500.8849954803154,FALSE,micro,survey,6.539,0.273049203675,3.482128019704,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Iran, Islamic Rep.",IRN,2009,national,HEIS,national,2009.23,consumption,1,2005 - 2009,3,0.049349348639,0.013423655497,0.005786908347,0.018468121729,14.742996327537,10.808848900175,0.307497004397,0.420500246384,0.390749739108,0.019604890817,0.033566800093,0.04399367943,0.054376653985,0.066627865063,0.080818641718,0.098744954675,0.124013610786,0.165707362351,0.312545541081,0.09009112137,48021.04296875,76679318.91000001,5026.5486522852025,2688.9991575946406,FALSE,micro,survey,6.704,0.265403683056,3.538187690357,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Iran, Islamic Rep.",IRN,2011,national,HEIS,national,2011.23,consumption,2,2011 - 2023,3,0.022578731996,0.005154735831,0.001951621775,0.006756186235,12.273881889093,9.9549867132,0.201725158972,0.346619741129,0.298306704824,0.029101540739,0.043701633364,0.054048967169,0.064128186823,0.075226969375,0.087306584706,0.102209106213,0.122452734251,0.154707016643,0.267117260716,0.130211523743,48021.04296875,78610603.86000001,5305.73401753257,2843.778634572529,FALSE,micro,survey,6.277,0.218829722217,3.386508714101,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Iran, Islamic Rep.",IRN,2012,national,HEIS,national,2012.23,consumption,2,2011 - 2023,3,0.017671139995,0.003420272746,0.001050083315,0.004187057306,12.439823433059,10.033734685326,0.196976001625,0.344255374513,0.291799917534,0.030323813996,0.044512905545,0.054567353359,0.064514734378,0.075122103711,0.086721534844,0.101166581567,0.121084106958,0.152752194826,0.269234670817,0.168559996951,48021.04296875,79610724.38000003,5116.644257163368,2793.5748388132038,FALSE,micro,survey,6.317,0.210411974667,3.275882055623,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Iran, Islamic Rep.",IRN,2013,national,HEIS,national,2013.23,consumption,2,2011 - 2023,3,0.019017429001,0.003581818099,0.001114951138,0.004394446791,11.925361286919,9.627195191459,0.190769774943,0.33969510269,0.288911875021,0.030914416801,0.045455186023,0.055416239743,0.064998976521,0.075078473763,0.086627406479,0.101072195159,0.121126767038,0.15248820892,0.266822129552,0.223872027924,48021.04296875,80664778.57000002,4948.202015205059,2724.660196479781,FALSE,micro,survey,6.114,0.206637528355,3.380119640667,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Iran, Islamic Rep.",IRN,2014,national,HEIS,national,2014.23,consumption,2,2011 - 2023,3,0.032981890486,0.007069535796,0.002336991804,0.008817524696,11.556359666584,9.298089484791,0.203606773369,0.348140211797,0.293588086383,0.028481656092,0.043881350809,0.054733094136,0.064850551846,0.074937857992,0.086411977421,0.101385980263,0.120958583785,0.153325148323,0.271033799333,0.25651263701,48021.04296875,81759027.91000003,5054.356737994871,2696.2966671042864,FALSE,micro,survey,5.949,0.219318901279,3.602248722792,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Iran, Islamic Rep.",IRN,2015,national,HEIS,national,2015.23,consumption,2,2011 - 2023,3,0.029927799803,0.005889966623,0.001748444491,0.007109031147,11.793105022762,9.388221621391,0.207555626137,0.352640445274,0.297737822874,0.028675993879,0.043682243042,0.054045822031,0.063807538361,0.07422544766,0.085895545767,0.100348939111,0.120042606361,0.153418860121,0.275857003667,0.285036468519,48021.04296875,82893721.18000002,4983.6972935459935,2656.055244539297,FALSE,micro,survey,5.994,0.217783792792,3.531976471347,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Iran, Islamic Rep.",IRN,2016,national,HEIS,national,2016.23,consumption,2,2011 - 2023,3,0.02971551374,0.005850337313,0.00177069013,0.007103996835,11.943312471199,9.396977760857,0.214766105981,0.359123066072,0.304300099976,0.028179526679,0.043080740798,0.053214056182,0.062985543309,0.073127381018,0.084896451745,0.099658186643,0.119761766197,0.153663165912,0.281433181517,0.30457626751,48021.04296875,84091568.98000002,5233.2880481278025,2704.1356661666755,FALSE,micro,survey,5.998,0.217826150668,3.52988557039,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Iran, Islamic Rep.",IRN,2017,national,HEIS,national,2017.23,consumption,2,2011 - 2023,3,0.026673317587,0.004828841386,0.001429660036,0.005831436923,12.708254556826,9.884327459505,0.224328257056,0.36693677284,0.319972994587,0.02729775145,0.041512771724,0.051775584089,0.061615608935,0.07215066542,0.084416971091,0.099852069542,0.121259279084,0.156846665873,0.283272632793,0.329665587698,48021.04296875,85277740.12000002,5377.027333391879,2723.9207204008953,FALSE,micro,survey,6.242,0.222609413048,3.378957805351,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Iran, Islamic Rep.",IRN,2018,national,HEIS,national,2018.23,consumption,2,2011 - 2023,3,0.03150730754,0.006853074888,0.002300759408,0.008538082574,12.223388784763,9.396775787968,0.233851874515,0.374199054552,0.322098327181,0.026892410149,0.041078654782,0.051094954373,0.060864871296,0.071077107973,0.083207165706,0.098622845068,0.12018798431,0.155883932236,0.291090074108,0.418181486375,48021.04296875,86332737.50000001,5186.303503851763,2586.4621238076993,FALSE,micro,survey,5.998,0.229661253036,3.56853002064,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Iran, Islamic Rep.",IRN,2019,national,HEIS,national,2019.23,consumption,2,2011 - 2023,3,0.042802612984,0.008876067384,0.002956770841,0.011133135248,10.988227903787,8.676938807998,0.222475616369,0.364822527611,0.311099185227,0.027590060328,0.041510704012,0.05198420941,0.062136162814,0.07299141239,0.08501018113,0.099723074458,0.121048159661,0.155077440909,0.282928594888,0.563555453417,48021.04296875,87206160.85000001,4990.980877785164,2368.961280272632,FALSE,micro,survey,5.638,0.242390470183,3.903411453187,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Iran, Islamic Rep.",IRN,2020,national,HEIS,national,2020.23,consumption,2,2011 - 2023,3,0.046423502125,0.009754910252,0.003337529267,0.012315452732,10.737740010379,8.513015660072,0.215119451862,0.358429321864,0.310561258234,0.027618698036,0.042224814942,0.052957160835,0.062904980339,0.073534314329,0.085918184356,0.100925897023,0.121934066838,0.155994328033,0.275987555268,0.769258126307,48021.04296875,87891813.35000001,5093.065854453296,2295.0535847778283,FALSE,micro,survey,5.557,0.23802267846,3.961164144769,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Iran, Islamic Rep.",IRN,2021,national,HEIS,national,2021.23,consumption,2,2011 - 2023,3,0.0370868413,0.007816749228,0.002748156935,0.00998847275,11.573891227131,9.287434565215,0.211413216344,0.354687290219,0.308518658267,0.027311241378,0.042279187572,0.05323812725,0.063545712773,0.074390851688,0.086748909583,0.102168640824,0.122607839592,0.156205532957,0.271503956382,1.078555325963,48021.04296875,88701302.34000003,5263.634897619441,2388.0419005026133,FALSE,micro,survey,5.944,0.23151319929,3.674882548894,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Iran, Islamic Rep.",IRN,2022,national,HEIS,national,2022.23,consumption,2,2011 - 2023,3,0.028053066647,0.00563497396,0.00189470892,0.007053439794,12.09892397259,9.797656960614,0.203370537423,0.348034390425,0.298996338904,0.028306621113,0.043345106363,0.054173095692,0.064414950103,0.075214169758,0.087573407897,0.10233091339,0.122151646894,0.154070656594,0.268419432198,1.589071344377,48021.04296875,89773672.03000003,5429.011453959816,2493.1447343870195,FALSE,micro,survey,6.199,0.222070052375,3.445115053825,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Iran, Islamic Rep.",IRN,2023,national,HEIS,national,2023.23,consumption,2,2011 - 2023,3,0.024873051717,0.004907681443,0.001656441407,0.006179511951,12.783146822787,10.186042770894,0.218202288004,0.358847934923,0.295907672415,0.027691319942,0.042543326479,0.053340982266,0.063864337385,0.074208584416,0.085627587087,0.100323431814,0.119765051499,0.151052150699,0.281583228412,2.235830418773,48021.04296875,90829284.13000001,5638.7917643539195,2522.838697354032,FALSE,micro,survey,6.393,0.21806722246,3.320401051992,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Iraq,IRQ,2006,national,IHSES,national,2006.85,consumption,0,2006 - 2012,3,0.005700509796,5.4977133e-4,8.071062e-5,5.9632301e-4,11.620973186375,9.91145884316,0.133182332962,0.28600612389,0.234486315099,0.039460031091,0.053235767915,0.062780866528,0.071204995493,0.080328996408,0.090489420394,0.102649593696,0.118655465333,0.144932371691,0.236262491451,0.608557911333,575.5927734375,28425343.20000002,3471.98744698568,,FALSE,micro,survey,6.256,0.155759955121,3.094819674432,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Iraq,IRQ,2012,national,IHSES,national,2012,consumption,0,2006 - 2012,3,0.00559126757,6.57018853e-4,1.32433013e-4,7.40036923e-4,12.301424943653,10.465516552621,0.142461995125,0.295418569566,0.249214491854,0.03679674002,0.051183096435,0.060972227427,0.070295223232,0.080040809272,0.090649777592,0.103594260776,0.121379546205,0.148044438724,0.237043880317,0.883878971238,575.5927734375,33654842,4387.90469058707,,FALSE,micro,survey,6.533,0.165646890645,2.990927451475,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Iraq,IRQ,2023,national,IHSES,national,2023,consumption,1,2023,3,0.00549418748,7.3078287e-4,1.58061961e-4,8.29928265e-4,12.957718109544,10.88901722114,0.145014919713,0.297739415784,0.248149890068,0.036816643388,0.051836908511,0.06132637089,0.069980337041,0.079143645,0.089637285249,0.102762210226,0.119858989516,0.146537092692,0.242100517486,1.09570808765,575.5927734375,45074049,4337.08705324182,,FALSE,micro,survey,6.745,0.153702926185,2.846731631859,
Europe & Central Asia,ECS,Iceland,ISL,2003,national,EU-SILC,national,2003,income,0,2003 - 2019,3,3.76928306e-4,5.9440378e-5,9.373556e-6,6.4686628e-5,53.868762447602,47.206202338119,0.126354638751,0.26836036971,0.203924923665,0.0378813764,0.05703975409,0.067544174981,0.075352630963,0.083395827974,0.092508158063,0.102898986727,0.11723508683,0.13988080531,0.226263198662,0.451192767461,156.364822387695,289521,45088.9225976672,24656.6213854559,FALSE,micro,survey,24.903,0.075984306897,0.674273890765,
Europe & Central Asia,ECS,Iceland,ISL,2004,national,EU-SILC,national,2004,income,0,2003 - 2019,3,0.00170065497,0.00112668913,8.00890426e-4,0.002219810976,55.092345180296,47.006069922443,0.140169036889,0.27981849993,0.209974900917,0.038074478655,0.056240254943,0.065805917471,0.073754145504,0.081544545372,0.089983155451,0.101542189185,0.116131218668,0.139665839105,0.237258255645,0.465442315089,156.364822387695,292074,48101.7116286153,26188.3157621224,FALSE,micro,survey,24.803,0.066287256095,0.734122307538,
Europe & Central Asia,ECS,Iceland,ISL,2005,national,EU-SILC,national,2005,income,0,2003 - 2019,3,3.70196596e-4,1.70188061e-4,7.8239445e-5,2.2792048e-4,57.471081633074,48.974208960329,0.145640872865,0.290024469295,0.218268764258,0.037221321568,0.054519816114,0.06379008499,0.07228696258,0.08071894691,0.090064511386,0.100089247105,0.116217683492,0.141670857391,0.243420568464,0.483999736169,156.364822387695,296734,50674.4411254865,28783.759550457,FALSE,micro,survey,25.787,0.075624626433,0.649567422078,
Europe & Central Asia,ECS,Iceland,ISL,2006,national,EU-SILC,national,2006,income,0,2003 - 2019,3,0.001842796249,9.02615947e-4,6.05452971e-4,0.001748460529,65.868747309297,54.686109441556,0.161537453459,0.302450079326,0.228150431197,0.035665579786,0.053324577303,0.062753332512,0.070836966942,0.078934133049,0.088269219451,0.099949166706,0.115456538529,0.141050405795,0.253760079928,0.516365178748,156.364822387695,303782,52306.1284689188,29198.3055253475,FALSE,micro,survey,28.643,0.077070259475,0.637840728524,
Europe & Central Asia,ECS,Iceland,ISL,2007,national,EU-SILC,national,2007,income,0,2003 - 2019,3,8.06141699e-4,3.44406156e-4,2.18456261e-4,6.93143851e-4,69.571462724261,58.432521944664,0.149422379439,0.294708873432,0.222996329794,0.037253327237,0.053370333916,0.063465583279,0.072072521088,0.079787090312,0.088435349212,0.100654217417,0.115826848724,0.141367003042,0.247767725774,0.542449658203,156.364822387695,311566,55457.3601417561,30352.7894232419,FALSE,micro,survey,30.516,0.073151288111,0.56223774466,
