iso3,Country,year,pop,rgdpe,region,gdp_per_capita
ROU,Romania,1973,20.798323,94699.5,Eastern Europe & FSU,4553.22768090485
ROU,Romania,1974,21.033552,105437.5,Eastern Europe & FSU,5012.824272381574
ROU,Romania,1975,21.26807,115638.703125,Eastern Europe & FSU,5437.197786399988
ROU,Romania,1976,21.497683,132362.765625,Eastern Europe & FSU,6157.071235304754
ROU,Romania,1977,21.700178,141748.1875,Eastern Europe & FSU,6532.12095771749
ROU,Romania,1978,21.868067,152753.125,Eastern Europe & FSU,6985.213873727385
ROU,Romania,1979,22.019624,166333.65625,Eastern Europe & FSU,7553.882675290005
ROU,Romania,1980,22.154771,170018.953125,Eastern Europe & FSU,7674.146265154354
ROU,Romania,1981,22.272789,169936.921875,Eastern Europe & FSU,7629.799836697595
ROU,Romania,1982,22.374443,178832.890625,Eastern Europe & FSU,7992.73039445049
ROU,Romania,1983,22.459207,186460.84375,Eastern Europe & FSU,8302.200685447177
ROU,Romania,1984,22.533999,195625.703125,Eastern Europe & FSU,8681.357584377278
ROU,Romania,1985,22.60582,200548.453125,Eastern Europe & FSU,8871.540741499313
ROU,Romania,1986,22.674743,206707.046875,Eastern Europe & FSU,9116.180363102683
ROU,Romania,1987,22.745591,210798.328125,Eastern Europe & FSU,9267.656669154036
ROU,Romania,1988,22.815429,218037.671875,Eastern Europe & FSU,9556.588739795337
ROU,Romania,1989,22.887641,206440.03125,Eastern Europe & FSU,9019.71641594693
ROU,Romania,1990,22.93953,199861.140625,Eastern Europe & FSU,8712.521164339461
ROU,Romania,1991,22.947413,186118.59375,Eastern Europe & FSU,8110.656907164219
ROU,Romania,1992,22.912393,170693.578125,Eastern Europe & FSU,7449.836345116811
ROU,Romania,1993,22.84225,180201.03125,Eastern Europe & FSU,7888.935251562346
ROU,Romania,1994,22.756243,194021.015625,Eastern Europe & FSU,8526.05659137143
ROU,Romania,1995,22.657723,203746.40625,Eastern Europe & FSU,8992.360187738193
ROU,Romania,1996,22.54191,211165.53125,Eastern Europe & FSU,9367.685846052973
ROU,Romania,1997,22.411513,200385.265625,Eastern Europe & FSU,8941.175262241331
ROU,Romania,1998,22.2849,195119.6875,Eastern Europe & FSU,8755.690512409748
ROU,Romania,1999,22.166159,195438.109375,Eastern Europe & FSU,8816.958742152847
ROU,Romania,2000,22.046262,198394.515625,Eastern Europe & FSU,8999.009248143744
ROU,Romania,2001,21.919917,215638.1875,Eastern Europe & FSU,9837.545803663399
ROU,Romania,2002,21.770017,225715.484375,Eastern Europe & FSU,10368.181355806933
ROU,Romania,2003,21.59345,222837.8125,Eastern Europe & FSU,10319.694745397332
ROU,Romania,2004,21.403217,250416.84375,Eastern Europe & FSU,11699.962849042739
ROU,Romania,2005,21.213388,257449.640625,Eastern Europe & FSU,12136.186856385224
ROU,Romania,2006,21.035732,294816.34375,Eastern Europe & FSU,14015.026610435996
ROU,Romania,2007,20.870716,347957.59375,Eastern Europe & FSU,16672.048709301587
ROU,Romania,2008,20.718742,404964.78125,Eastern Europe & FSU,19545.819010150328
ROU,Romania,2009,20.576927,405360.625,Eastern Europe & FSU,19699.76493574575
ROU,Romania,2010,20.432574,410439.34375,Eastern Europe & FSU,20087.500661933245
ROU,Romania,2011,20.282011,440566.03125,Eastern Europe & FSU,21722.009284483673
ROU,Romania,2012,20.158452,458865.90625,Eastern Europe & FSU,22762.953536809273
ROU,Romania,2013,20.062921,444834.3125,Eastern Europe & FSU,22171.961525442883
ROU,Romania,2014,19.968174,458009.96875,Eastern Europe & FSU,22936.99808254876
ROU,Romania,2015,19.871019,485878.46875,Eastern Europe & FSU,24451.613113046693
ROU,Romania,2016,19.777051,507602.21875,Eastern Europe & FSU,25666.223884946245
ROU,Romania,2017,19.689401,555070.125,Eastern Europe & FSU,28191.3159775658
ROU,Romania,2018,19.597872,580713.5625,Eastern Europe & FSU,29631.460114649184
ROU,Romania,2019,19.501542,640370.75,Eastern Europe & FSU,32836.92899771721
ROU,Romania,2020,19.392469,625956.875,Eastern Europe & FSU,32278.348620797075
ROU,Romania,2021,19.248161,649700.9375,Eastern Europe & FSU,33753.922647467465
ROU,Romania,2022,19.166772,667344.75,Eastern Europe & FSU,34817.7956100276
ROU,Romania,2023,19.118479,696257.8125,Eastern Europe & FSU,36418.05462139535
RUS,Russian Federation,1990,148.979541,2666053.0,Eastern Europe & FSU,17895.43035308452
RUS,Russian Federation,1991,149.448433,2474440.5,Eastern Europe & FSU,16557.152526316553
RUS,Russian Federation,1992,148.915991,2706851.5,Eastern Europe & FSU,18177.037145728696
RUS,Russian Federation,1993,148.135424,2246479.5,Eastern Europe & FSU,15165.039119879928
RUS,Russian Federation,1994,148.200736,1865597.625,Eastern Europe & FSU,12588.31551956665
RUS,Russian Federation,1995,148.291403,1733919.5,Eastern Europe & FSU,11692.650180132156
RUS,Russian Federation,1996,148.084582,1684652.625,Eastern Europe & FSU,11376.286459045412
RUS,Russian Federation,1997,147.853771,1615874.875,Eastern Europe & FSU,10928.87157406354
RUS,Russian Federation,1998,147.635531,1523008.75,Eastern Europe & FSU,10316.004146725358
RUS,Russian Federation,1999,147.241975,1607150.875,Eastern Europe & FSU,10915.032041644376
RUS,Russian Federation,2000,146.717783,1857685.125,Eastern Europe & FSU,12661.622108889145
RUS,Russian Federation,2001,146.117284,1780918.875,Eastern Europe & FSU,12188.283454543269
RUS,Russian Federation,2002,145.9395,1815818.0,Eastern Europe & FSU,12442.265459317045
RUS,Russian Federation,2003,145.794229,1958860.5,Eastern Europe & FSU,13435.789011923098
RUS,Russian Federation,2004,145.180097,2186966.75,Eastern Europe & FSU,15063.819319531107
RUS,Russian Federation,2005,144.597884,2447508.25,Eastern Europe & FSU,16926.307510834667
RUS,Russian Federation,2006,144.102948,2833723.5,Eastern Europe & FSU,19664.576882910125
RUS,Russian Federation,2007,143.859764,3270283.5,Eastern Europe & FSU,22732.44032292448
RUS,Russian Federation,2008,143.81184,3708624.5,Eastern Europe & FSU,25788.033168896247
RUS,Russian Federation,2009,143.869132,3359789.75,Eastern Europe & FSU,23353.096687898276
RUS,Russian Federation,2010,143.934465,3782417.25,Eastern Europe & FSU,26278.746025144155
RUS,Russian Federation,2011,144.043748,4288462.0,Eastern Europe & FSU,29771.941229965774
RUS,Russian Federation,2012,144.291029,4613104.5,Eastern Europe & FSU,31970.833751556376
RUS,Russian Federation,2013,144.604098,4494604.0,Eastern Europe & FSU,31082.134338959055
RUS,Russian Federation,2014,144.925638,4385105.5,Eastern Europe & FSU,30257.62425831101
RUS,Russian Federation,2015,145.307616,4142568.25,Eastern Europe & FSU,28508.954754305516
RUS,Russian Federation,2016,145.778677,4061978.5,Eastern Europe & FSU,27864.009905920604
RUS,Russian Federation,2017,146.186799,4290227.5,Eastern Europe & FSU,29347.571253680708
RUS,Russian Federation,2018,146.430146,4654116.0,Eastern Europe & FSU,31783.865051940873
RUS,Russian Federation,2019,146.533067,5023384.0,Eastern Europe & FSU,34281.57277292231
RUS,Russian Federation,2020,146.371299,4894178.0,Eastern Europe & FSU,33436.73270263182
RUS,Russian Federation,2021,145.836175,5703566.5,Eastern Europe & FSU,39109.408210960006
RUS,Russian Federation,2022,145.579899,5808183.5,Eastern Europe & FSU,39896.87820844002
RUS,Russian Federation,2023,145.4405,5896073.0,Eastern Europe & FSU,40539.41646240216
RWA,Rwanda,1960,3.20192650741054,3404.10717773438,Sub-Saharan Africa,1063.1434450028485
RWA,Rwanda,1961,3.21682180284317,3254.13232421875,Sub-Saharan Africa,1011.5985664305692
RWA,Rwanda,1962,3.2224552541366,3581.49829101563,Sub-Saharan Africa,1111.4190915197764
RWA,Rwanda,1963,3.3045805647124,3210.23681640625,Sub-Saharan Africa,971.4506133354444
RWA,Rwanda,1964,3.36265524579088,2844.09228515625,Sub-Saharan Africa,845.7876520991177
RWA,Rwanda,1965,3.44782755024777,3008.97900390625,Sub-Saharan Africa,872.7173734921912
RWA,Rwanda,1966,3.54663943916424,3215.48852539063,Sub-Saharan Africa,906.6296646575257
RWA,Rwanda,1967,3.64472791568335,3460.9833984375,Sub-Saharan Africa,949.5862183689507
RWA,Rwanda,1968,3.74701560854451,3681.73974609375,Sub-Saharan Africa,982.5792392479209
RWA,Rwanda,1969,3.86198832394447,4087.81103515625,Sub-Saharan Africa,1058.4731729538566
RWA,Rwanda,1970,3.980669,4366.85400390625,Sub-Saharan Africa,1097.0151007044922
RWA,Rwanda,1971,4.100044,4407.6923828125,Sub-Saharan Africa,1075.0353856720808
RWA,Rwanda,1972,4.220335,4580.98046875,Sub-Saharan Africa,1085.4542278634278
RWA,Rwanda,1973,4.345047,4771.939453125,Sub-Saharan Africa,1098.2480633983937
RWA,Rwanda,1974,4.474228,4861.88427734375,Sub-Saharan Africa,1086.6420480457746
RWA,Rwanda,1975,4.607728,4928.66015625,Sub-Saharan Africa,1069.650846632006
RWA,Rwanda,1976,4.745954,5788.13720703125,Sub-Saharan Africa,1219.594038844719
RWA,Rwanda,1977,4.88824,6173.38720703125,Sub-Saharan Africa,1262.9059144050314
RWA,Rwanda,1978,5.035171,6183.28515625,Sub-Saharan Africa,1228.0189006987052
RWA,Rwanda,1979,5.189541,7062.662109375,Sub-Saharan Africa,1360.9415764082025
RWA,Rwanda,1980,5.353259,6916.369140625,Sub-Saharan Africa,1291.992250071405
RWA,Rwanda,1981,5.52723,7946.267578125,Sub-Saharan Africa,1437.6582082028428
RWA,Rwanda,1982,5.711549,7739.1123046875,Sub-Saharan Africa,1354.9935936271404
RWA,Rwanda,1983,5.905311,8230.171875,Sub-Saharan Africa,1393.6898285289292
RWA,Rwanda,1984,6.107627,7993.21533203125,Sub-Saharan Africa,1308.7268315552424
RWA,Rwanda,1985,6.317228,8405.068359375,Sub-Saharan Africa,1330.4994468103732
RWA,Rwanda,1986,6.531881,8822.2021484375,Sub-Saharan Africa,1350.6373046963806
RWA,Rwanda,1987,6.749493,8439.0712890625,Sub-Saharan Africa,1250.3266969922777
RWA,Rwanda,1988,6.968071,8546.3701171875,Sub-Saharan Africa,1226.5044539855435
RWA,Rwanda,1989,7.184706,9178.802734375,Sub-Saharan Africa,1277.5474367879492
RWA,Rwanda,1990,7.375307,8839.3095703125,Sub-Saharan Africa,1198.5005600868546
RWA,Rwanda,1991,7.526966,7767.662109375,Sub-Saharan Africa,1031.9778393279576
RWA,Rwanda,1992,7.683266,8128.0048828125,Sub-Saharan Africa,1057.8840928860852
RWA,Rwanda,1993,7.981132,7410.7998046875,Sub-Saharan Africa,928.5399370274167
RWA,Rwanda,1994,6.792352,3417.36254882813,Sub-Saharan Africa,503.1191771021481
RWA,Rwanda,1995,5.674118,4188.86669921875,Sub-Saharan Africa,738.2410269259028
RWA,Rwanda,1996,6.708764,4971.234375,Sub-Saharan Africa,741.0059997638909
RWA,Rwanda,1997,7.755238,6177.36083984375,Sub-Saharan Africa,796.5404594731651
RWA,Rwanda,1998,8.081681,6949.99951171875,Sub-Saharan Africa,859.9695424403352
RWA,Rwanda,1999,8.147912,7417.76806640625,Sub-Saharan Africa,910.3888292370181
RWA,Rwanda,2000,8.213931,8215.9638671875,Sub-Saharan Africa,1000.2474901709668
RWA,Rwanda,2001,8.287094,8808.15625,Sub-Saharan Africa,1062.876353278966
RWA,Rwanda,2002,8.40018,9942.9833984375,Sub-Saharan Africa,1183.6631356039393
RWA,Rwanda,2003,8.586875,10032.201171875,Sub-Saharan Africa,1168.3180635417425
RWA,Rwanda,2004,8.816844,10950.1640625,Sub-Saharan Africa,1241.959601701017
RWA,Rwanda,2005,9.054528,12010.388671875,Sub-Saharan Africa,1326.4511051128231
RWA,Rwanda,2006,9.299246,13172.39453125,Sub-Saharan Africa,1416.5013519644497
RWA,Rwanda,2007,9.549933,14034.5615234375,Sub-Saharan Africa,1469.5979043452453
RWA,Rwanda,2008,9.804269,14623.8154296875,Sub-Saharan Africa,1491.5763153466619
RWA,Rwanda,2009,10.060432,15873.8369140625,Sub-Saharan Africa,1577.8484377273758
RWA,Rwanda,2010,10.317553,17041.1953125,Sub-Saharan Africa,1651.6702470537346
RWA,Rwanda,2011,10.573733,18963.794921875,Sub-Saharan Africa,1793.4815378707783
RWA,Rwanda,2012,10.829901,20002.5078125,Sub-Saharan Africa,1846.9705136270406
RWA,Rwanda,2013,11.09334,20211.306640625,Sub-Saharan Africa,1821.931595049372
RWA,Rwanda,2014,11.364757,22004.337890625,Sub-Saharan Africa,1936.1907949835618
RWA,Rwanda,2015,11.640022,23721.197265625,Sub-Saharan Africa,2037.8996934563354
RWA,Rwanda,2016,11.919183,24647.173828125,Sub-Saharan Africa,2067.8576566971915
RWA,Rwanda,2017,12.20206,25897.251953125,Sub-Saharan Africa,2122.367203007115
RWA,Rwanda,2018,12.487996,28498.4765625,Sub-Saharan Africa,2282.0696421187195
RWA,Rwanda,2019,12.776103,31035.609375,Sub-Saharan Africa,2429.1921703355083
RWA,Rwanda,2020,13.065837,30441.17578125,Sub-Saharan Africa,2329.8297522960065
RWA,Rwanda,2021,13.35526,34320.0546875,Sub-Saharan Africa,2569.778101474625
RWA,Rwanda,2022,13.65103,37041.01171875,Sub-Saharan Africa,2713.4224830470666
RWA,Rwanda,2023,13.954471,39916.203125,Sub-Saharan Africa,2860.4597856127975
SDN,Sudan,1970,11.9670992615882,18991.560546875,Sub-Saharan Africa,1586.9811164543275
SDN,Sudan,1971,12.3385016544323,20311.75,Sub-Saharan Africa,1646.208799810268
SDN,Sudan,1972,12.7315860879919,19457.80859375,Sub-Saharan Africa,1528.3098633014858
SDN,Sudan,1973,13.2119572140352,18971.04296875,Sub-Saharan Africa,1435.8995159776073
SDN,Sudan,1974,13.7089170659824,22965.126953125,Sub-Saharan Africa,1675.1962859350253
SDN,Sudan,1975,14.1702466892271,27061.23828125,Sub-Saharan Africa,1909.7224540080342
SDN,Sudan,1976,14.6498168600247,31108.705078125,Sub-Saharan Africa,2123.487643249115
SDN,Sudan,1977,15.1402296356612,35156.25390625,Sub-Saharan Africa,2322.04231720787
SDN,Sudan,1978,15.7043160335677,34620.69140625,Sub-Saharan Africa,2204.533539203419
SDN,Sudan,1979,16.3106153873144,32311.2265625,Sub-Saharan Africa,1980.9937145369815
SDN,Sudan,1980,16.9523128432682,33519.484375,Sub-Saharan Africa,1977.2808987719136
SDN,Sudan,1981,17.6098004466021,35976.2890625,Sub-Saharan Africa,2042.9697185717857
SDN,Sudan,1982,18.2566545966153,39156.796875,Sub-Saharan Africa,2144.7958424025555
SDN,Sudan,1983,18.8326238112672,34511.03125,Sub-Saharan Africa,1832.5131747894154
SDN,Sudan,1984,19.249192632905,35381.78515625,Sub-Saharan Africa,1838.0919049959314
SDN,Sudan,1985,19.6001655174209,36753.22265625,Sub-Saharan Africa,1875.148586045522
SDN,Sudan,1986,19.9719719529706,40569.4921875,Sub-Saharan Africa,2031.3213078323877
SDN,Sudan,1987,20.3346763362776,41744.68359375,Sub-Saharan Africa,2052.8816344756065
SDN,Sudan,1988,20.5875286381175,42650.8046875,Sub-Saharan Africa,2071.6816203248736
SDN,Sudan,1989,20.8289964425487,41866.53515625,Sub-Saharan Africa,2010.0121132445247
SDN,Sudan,1990,21.1996565059516,44074.41796875,Sub-Saharan Africa,2079.0156650121444
SDN,Sudan,1991,21.6339936997453,47891.50390625,Sub-Saharan Africa,2213.7153486743337
SDN,Sudan,1992,22.0536839493434,48225.59765625,Sub-Saharan Africa,2186.7365909034806
SDN,Sudan,1993,22.5008958451126,46230.109375,Sub-Saharan Africa,2054.589723592788
SDN,Sudan,1994,23.0661896176921,48918.05078125,Sub-Saharan Africa,2120.7686051331666
SDN,Sudan,1995,23.6863927939525,48314.31640625,Sub-Saharan Africa,2039.749860881535
SDN,Sudan,1996,24.233414329355,48510.89453125,Sub-Saharan Africa,2001.8183930642667
SDN,Sudan,1997,24.8042268499476,53225.3359375,Sub-Saharan Africa,2145.8171729957567
SDN,Sudan,1998,25.4143392576976,56231.73828125,Sub-Saharan Africa,2212.5988683423398
SDN,Sudan,1999,26.0664911205968,62690.16015625,Sub-Saharan Africa,2405.009552924233
SDN,Sudan,2000,26.8165615448192,64503.01953125,Sub-Saharan Africa,2405.3426619756774
SDN,Sudan,2001,27.5899064133611,66372.5625,Sub-Saharan Africa,2405.6827705605206
SDN,Sudan,2002,28.3824417259343,70197.515625,Sub-Saharan Africa,2473.272606452933
SDN,Sudan,2003,29.1537901481666,71492.2890625,Sub-Saharan Africa,2452.2468159082896
SDN,Sudan,2004,29.9385171373953,76172.46875,Sub-Saharan Africa,2544.2966463711477
SDN,Sudan,2005,30.7805968003126,93500.8359375,Sub-Saharan Africa,3037.655070305538
SDN,Sudan,2006,31.6650336068591,120441.4453125,Sub-Saharan Africa,3803.610215856858
SDN,Sudan,2007,32.6030163710157,125625.015625,Sub-Saharan Africa,3853.1715653365586
SDN,Sudan,2008,33.62398,126259.0234375,Sub-Saharan Africa,3755.0291023697964
SDN,Sudan,2009,34.569113,157130.96875,Sub-Saharan Africa,4545.415115221498
SDN,Sudan,2010,35.414399,193344.109375,Sub-Saharan Africa,5459.477354818304
SDN,Sudan,2011,36.140806,236286.15625,Sub-Saharan Africa,6537.9326695148975
SDN,Sudan,2012,36.923178,245549.421875,Sub-Saharan Africa,6650.278637310147
SDN,Sudan,2013,37.785849,182302.3125,Sub-Saharan Africa,4824.618668750833
SDN,Sudan,2014,38.823318,286001.15625,Sub-Saharan Africa,7366.736564092745
SDN,Sudan,2015,40.024431,296887.28125,Sub-Saharan Africa,7417.651515145837
SDN,Sudan,2016,41.259892,437280.4375,Sub-Saharan Africa,10598.196367067563
SDN,Sudan,2017,42.714306,566759.0625,Sub-Saharan Africa,13268.600512905441
SDN,Sudan,2018,44.230596,302892.34375,Sub-Saharan Africa,6848.027635666497
SDN,Sudan,2019,45.548175,231262.984375,Sub-Saharan Africa,5077.327123973682
SDN,Sudan,2020,46.789231,216550.0625,Sub-Saharan Africa,4628.2030687787965
SDN,Sudan,2021,48.066924,142079.4375,Sub-Saharan Africa,2955.8670635965805
SDN,Sudan,2022,49.383346,141936.734375,Sub-Saharan Africa,2874.1822065884317
SDN,Sudan,2023,50.042791,120740.59375,Sub-Saharan Africa,2412.7469978642876
SEN,Senegal,1960,3.38221480281171,10752.6328125,Sub-Saharan Africa,3179.16910645684
SEN,Senegal,1961,3.46333058168135,11012.3662109375,Sub-Saharan Africa,3179.7040309075273
SEN,Senegal,1962,3.54816506414361,10944.8818359375,Sub-Saharan Africa,3084.659715113669
SEN,Senegal,1963,3.63689605942261,11174.4189453125,Sub-Saharan Africa,3072.515343506006
SEN,Senegal,1964,3.76113809688718,11583.650390625,Sub-Saharan Africa,3079.825864466913
SEN,Senegal,1965,3.87267404996293,11495.869140625,Sub-Saharan Africa,2968.4577096631824
SEN,Senegal,1966,3.9891045656889,11892.814453125,Sub-Saharan Africa,2981.3243191009624
SEN,Senegal,1967,4.10217544887675,11829.537109375,Sub-Saharan Africa,2883.7228579811576
SEN,Senegal,1968,4.21387244137461,11456.3134765625,Sub-Saharan Africa,2718.713875644828
SEN,Senegal,1969,4.33685822337789,10198.677734375,Sub-Saharan Africa,2351.628116270644
SEN,Senegal,1970,4.466328,11340.068359375,Sub-Saharan Africa,2539.0137847858464
SEN,Senegal,1971,4.601864,11311.650390625,Sub-Saharan Africa,2458.0583847382277
SEN,Senegal,1972,4.741631,11732.0048828125,Sub-Saharan Africa,2474.255141914776
SEN,Senegal,1973,4.885181,11049.4853515625,Sub-Saharan Africa,2261.837453220771
SEN,Senegal,1974,5.029437,12203.4873046875,Sub-Saharan Africa,2426.4122017409704
SEN,Senegal,1975,5.17081,12765.3779296875,Sub-Saharan Africa,2468.7385399361992
SEN,Senegal,1976,5.308564,13572.513671875,Sub-Saharan Africa,2556.7203620178643
SEN,Senegal,1977,5.439549,13754.68359375,Sub-Saharan Africa,2528.644119898543
SEN,Senegal,1978,5.568096,13469.0986328125,Sub-Saharan Africa,2418.9774445003286
SEN,Senegal,1979,5.702895,14405.9296875,Sub-Saharan Africa,2526.0731062907525
SEN,Senegal,1980,5.845638,13662.984375,Sub-Saharan Africa,2337.295668154614
SEN,Senegal,1981,5.99716,13903.626953125,Sub-Saharan Africa,2318.368519953611
SEN,Senegal,1982,6.156961,16210.4765625,Sub-Saharan Africa,2632.869781455494
SEN,Senegal,1983,6.324504,17282.84375,Sub-Saharan Africa,2732.6797089542515
SEN,Senegal,1984,6.499364,18421.205078125,Sub-Saharan Africa,2834.308876703167
SEN,Senegal,1985,6.683287,20442.93359375,Sub-Saharan Africa,3058.8142621662064
SEN,Senegal,1986,6.878192,21680.642578125,Sub-Saharan Africa,3152.0845271729836
SEN,Senegal,1987,7.08153,22153.52734375,Sub-Saharan Africa,3128.3532434022027
SEN,Senegal,1988,7.289618,22881.02734375,Sub-Saharan Africa,3138.8513559626854
SEN,Senegal,1989,7.502207,22680.841796875,Sub-Saharan Africa,3023.2226059444906
SEN,Senegal,1990,7.720523,23187.72265625,Sub-Saharan Africa,3003.387549813659
SEN,Senegal,1991,7.943085,23005.97265625,Sub-Saharan Africa,2896.352318557588
SEN,Senegal,1992,8.168395,23353.837890625,Sub-Saharan Africa,2859.048551230076
SEN,Senegal,1993,8.396288,22752.287109375,Sub-Saharan Africa,2709.8030831451947
SEN,Senegal,1994,8.624078,23093.849609375,Sub-Saharan Africa,2677.834037374778
SEN,Senegal,1995,8.848101,23296.05078125,Sub-Saharan Africa,2632.887077266636
SEN,Senegal,1996,9.067014,24653.60546875,Sub-Saharan Africa,2719.0434986369273
SEN,Senegal,1997,9.283495,24777.158203125,Sub-Saharan Africa,2668.947223338301
SEN,Senegal,1998,9.502952,25613.49609375,Sub-Saharan Africa,2695.31994834342
SEN,Senegal,1999,9.730887,27444.29296875,Sub-Saharan Africa,2820.327989498799
SEN,Senegal,2000,9.96826,27366.70703125,Sub-Saharan Africa,2745.3845536984386
SEN,Senegal,2001,10.212942,29646.427734375,Sub-Saharan Africa,2902.829344803388
SEN,Senegal,2002,10.466214,28745.615234375,Sub-Saharan Africa,2746.5151423786097
SEN,Senegal,2003,10.721176,30972.837890625,Sub-Saharan Africa,2888.94034484883
SEN,Senegal,2004,10.975704,31187.7578125,Sub-Saharan Africa,2841.52686811707
SEN,Senegal,2005,11.235472,32866.3828125,Sub-Saharan Africa,2925.233831965404
SEN,Senegal,2006,11.500094,34047.51171875,Sub-Saharan Africa,2960.6289930108396
SEN,Senegal,2007,11.770344,35445.61328125,Sub-Saharan Africa,3011.4339293099674
SEN,Senegal,2008,12.048959,35521.578125,Sub-Saharan Africa,2948.1034938371026
SEN,Senegal,2009,12.337389,39131.98828125,Sub-Saharan Africa,3171.820899969191
SEN,Senegal,2010,12.635413,40962.74609375,Sub-Saharan Africa,3241.900054533239
SEN,Senegal,2011,12.958897,41339.7890625,Sub-Saharan Africa,3190.070039332823
SEN,Senegal,2012,13.310495,43245.64453125,Sub-Saharan Africa,3248.9884509366484
SEN,Senegal,2013,13.710849,43221.6640625,Sub-Saharan Africa,3152.3696353522673
SEN,Senegal,2014,14.152102,44925.671875,Sub-Saharan Africa,3174.487569055113
SEN,Senegal,2015,14.593331,47858.23828125,Sub-Saharan Africa,3279.4595203281556
SEN,Senegal,2016,15.034521,50589.83984375,Sub-Saharan Africa,3364.911981149915
SEN,Senegal,2017,15.475002,52523.96875,Sub-Saharan Africa,3394.1170896133003
SEN,Senegal,2018,15.914498,55416.6484375,Sub-Saharan Africa,3482.148694699638
SEN,Senegal,2019,16.352922,60323.875,Sub-Saharan Africa,3688.8743797591646
SEN,Senegal,2020,16.789219,61628.1875,Sub-Saharan Africa,3670.700078425328
SEN,Senegal,2021,17.220867,66477.2734375,Sub-Saharan Africa,3860.274481970043
SEN,Senegal,2022,17.651103,67393.2421875,Sub-Saharan Africa,3818.0754022850583
SEN,Senegal,2023,18.077573,70639.484375,Sub-Saharan Africa,3907.5756670986752
SGP,Singapore,1960,1.6599322353492,5153.4482421875,Southeast Asia,3104.613629666255
SGP,Singapore,1961,1.71639251055744,5523.998046875,Southeast Asia,3218.37692305063
SGP,Singapore,1962,1.76458545786246,6026.55615234375,Southeast Asia,3415.281547000875
SGP,Singapore,1963,1.80975360591559,6763.2109375,Southeast Asia,3737.0893559172428
SGP,Singapore,1964,1.85673660948203,6574.5556640625,Southeast Asia,3540.919929346678
SGP,Singapore,1965,1.90240895083836,7184.56787109375,Southeast Asia,3776.5633240569177
SGP,Singapore,1966,1.95029938216145,8113.88916015625,Southeast Asia,4160.330067460671
SGP,Singapore,1967,1.99385447221166,9248.740234375,Southeast Asia,4638.623512033926
SGP,Singapore,1968,2.0285373225839,10624.158203125,Southeast Asia,5237.349140607486
SGP,Singapore,1969,2.0592879459476,12237.0458984375,Southeast Asia,5942.367565700732
SGP,Singapore,1970,2.091558,13862.078125,Southeast Asia,6627.63266665328
SGP,Singapore,1971,2.128433,15775.20703125,Southeast Asia,7411.653094671057
SGP,Singapore,1972,2.164334,17925.7734375,Southeast Asia,8282.350800523394
SGP,Singapore,1973,2.200137,19815.15625,Southeast Asia,9006.328355916019
SGP,Singapore,1974,2.235075,21562.8359375,Southeast Asia,9647.477573459502
SGP,Singapore,1975,2.268523,22295.990234375,Southeast Asia,9828.41709534133
SGP,Singapore,1976,2.300743,23915.01171875,Southeast Asia,10394.473315250769
SGP,Singapore,1977,2.331545,25476.0625,Southeast Asia,10926.687025127114
SGP,Singapore,1978,2.360602,27779.91015625,Southeast Asia,11768.14649663518
SGP,Singapore,1979,2.388157,30679.376953125,Southeast Asia,12846.465685934802
SGP,Singapore,1980,2.437493,34522.46875,Southeast Asia,14163.104776095768
SGP,Singapore,1981,2.531802,37872.8359375,Southeast Asia,14958.845888225067
SGP,Singapore,1982,2.627417,41821.8203125,Southeast Asia,15917.46582765507
SGP,Singapore,1983,2.685981,46434.4921875,Southeast Asia,17287.72176255156
SGP,Singapore,1984,2.720923,50145.66796875,Southeast Asia,18429.65345537158
SGP,Singapore,1985,2.73503,48719.19921875,Southeast Asia,17813.040156323696
SGP,Singapore,1986,2.744653,48619.95703125,Southeast Asia,17714.427663988852
SGP,Singapore,1987,2.781615,53194.53125,Southeast Asia,19123.613889772667
SGP,Singapore,1988,2.849045,58672.59375,Southeast Asia,20593.775721338203
SGP,Singapore,1989,2.938655,64875.71875,Southeast Asia,22076.670704795222
SGP,Singapore,1990,3.039591,72520.765625,Southeast Asia,23858.724948521034
SGP,Singapore,1991,3.136291,79057.7734375,Southeast Asia,25207.410102410777
SGP,Singapore,1992,3.226465,83782.515625,Southeast Asia,25967.278623818947
SGP,Singapore,1993,3.317892,93685.4765625,Southeast Asia,28236.44547878593
SGP,Singapore,1994,3.417817,103415.8203125,Southeast Asia,30257.857665433814
SGP,Singapore,1995,3.533624,115314.3046875,Southeast Asia,32633.43940597528
SGP,Singapore,1996,3.66456,124722.46875,Southeast Asia,34034.77327428122
SGP,Singapore,1997,3.796622,141760.578125,Southeast Asia,37338.60735279941
SGP,Singapore,1998,3.901418,141004.96875,Southeast Asia,36141.97933930689
SGP,Singapore,1999,3.966557,153876.484375,Southeast Asia,38793.463544076134
SGP,Singapore,2000,4.035245,186087.015625,Southeast Asia,46115.41941691273
SGP,Singapore,2001,4.116166,185733.375,Southeast Asia,45122.90685069553
SGP,Singapore,2002,4.146892,201536.9375,Southeast Asia,48599.51440741644
SGP,Singapore,2003,4.138245,213842.015625,Southeast Asia,51674.56630165686
SGP,Singapore,2004,4.172767,260233.8125,Southeast Asia,62364.80793200291
SGP,Singapore,2005,4.268364,300831.3125,Southeast Asia,70479.30132013108
SGP,Singapore,2006,4.407058,329469.75,Southeast Asia,74759.5674937793
SGP,Singapore,2007,4.596515,363994.84375,Southeast Asia,79189.30836731741
